State/Province,County/Parish,DI Basin,DI Play,DI Subplay,Grantor,Grantee Alias,Vol/Page,Record Number,Instrument Type,Instrument Date,Record Date,Effective Date,Term (Months),Expiration of Primary Term,Options/Extensions,Ext. Bonus,Ext. Term (Months),Bonus,Royalty,Area (Acres),Abstract,Section,Township,Township Direction,Range,Range Direction,Block,BLM,State Lease,Grantee,Grantor Address,Grantee Address,Majority Legal Assignee,Majority Assignment Effective Date,Majority Legal Assignee Interest,Majority Assignment Vol/Page,Max Depth,Min Depth,Latitude (WGS84),Longitude (WGS84)
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/403,555633,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,601.91998291,,23.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.70875787,-93.26288649
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/392,555632,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,592.17999267,,22.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.70881115,-93.28014461
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/381,555631,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,308.14001464,,20.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.70913896,-93.31440907
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/370,555630,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,311.89001464,,16.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.72353913,-93.29704417
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/359,555629,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,438.57998657,,15.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.72339812,-93.28003020
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/350,555628,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,597.86999511,,14.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.72333339,-93.26297045
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/350,555628,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,597.86999511,,13.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.72342508,-93.24388120
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/339,555627,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,606.89001464,,10.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.73781343,-93.27990815
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/339,555627,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,606.89001464,,9.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.73792774,-93.29705946
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/330,555626,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,436.33999633,,3.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.75222491,-93.27996158
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/330,555626,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,436.33999633,,2.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.75481132,-93.26287894
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/319,555625,Lease,2008-12-31,2015-10-23,,120,2018-12-31,0,,,,0.12500000,494.60000610,,1.00,20.00,N         ,9.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.75235487,-93.24605569
LA,WEBSTER (LA),ARKLA,HAYNESVILLE - LA,ARKLA - HAYNESVILLE,United States Department of the Interior ,R&R ROYALTY,1195/309,555624,Lease,2007-12-31,2015-10-23,,120,2017-12-31,0,,,,0.12500000,79.90000152,,19.00,21.00,N         ,10.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,32.79765145,-93.43568891
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/404,380506,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,636.52001953,,18.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.50499227,-93.12650030
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/391,380505,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,637.40002441,,17.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.50496341,-93.10966935
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/379,380504,Lease,2012-08-30,2015-09-21,,120,2022-08-30,0,,,,0.12500000,636.67999267,,14.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.50517436,-93.05883316
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/367,380503,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,2022.78002929,,13.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.50518553,-93.04107140
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/367,380503,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,2022.78002929,,12.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.51744562,-93.04105613
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/367,380503,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,2022.78002929,,11.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.51740964,-93.05897812
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/355,380502,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,636.67999267,,10.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.51724966,-93.07582433
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/343,380501,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,636.71997070,,9.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.51709351,-93.09270869
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/329,380500,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,636.32000732,,8.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.51704416,-93.10987535
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/317,380499,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,1154.67004394,,7.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.51700625,-93.12665290
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/317,380499,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,1154.67004394,,6.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.53148635,-93.12675209
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/303,380498,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,636.63000488,,5.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.53152046,-93.11003558
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/291,380497,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,638.46997070,,4.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.53157745,-93.09286891
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/281,380496,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,1998.56994628,,3.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.53163635,-93.07603796
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/281,380496,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,1998.56994628,,2.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.53168191,-93.05923752
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/281,380496,Lease,2012-08-31,2015-09-21,,120,2022-08-31,0,,,,0.12500000,1998.56994628,,1.00,6.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.53176940,-93.04114767
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/273,380495,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2333.65991210,,36.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.37184152,-93.14329148
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/273,380495,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2333.65991210,,35.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.37177306,-93.15997748
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/273,380495,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2333.65991210,,26.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.38626267,-93.16015314
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/273,380495,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2333.65991210,,25.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.38641695,-93.14346715
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,24.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.40083407,-93.14339867
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,23.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.40081141,-93.16021436
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,22.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.40053316,-93.17703768
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,21.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.40042657,-93.19388390
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,20.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.40041344,-93.21071485
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,18.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.41505206,-93.22765281
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,17.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.41508998,-93.21065400
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,16.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.41508976,-93.19386882
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/263,380494,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1710.43994140,,15.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.41520969,-93.17709128
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/253,380493,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1874.96997070,,14.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.41539447,-93.16022980
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/253,380493,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1874.96997070,,13.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.41544384,-93.14346752
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/253,380493,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1874.96997070,,12.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.43005551,-93.14358215
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/253,380493,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1874.96997070,,11.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.42996419,-93.16042073
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/243,380492,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2000.70996093,,10.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.42984998,-93.17723642
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/243,380492,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2000.70996093,,9.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.42967856,-93.19397582
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/243,380492,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2000.70996093,,8.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.42962920,-93.21068470
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/243,380492,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,2000.70996093,,7.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.42961989,-93.22759195
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/233,380491,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1846.31005859,,6.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.44416483,-93.22770657
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/233,380491,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1846.31005859,,5.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.44415888,-93.21077643
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/233,380491,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1846.31005859,,4.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.44420823,-93.19399126
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/223,380490,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1911.26000976,,3.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.44421944,-93.17718320
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/223,380490,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1911.26000976,,2.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.44426498,-93.16032935
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/223,380490,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,,,0.12500000,1911.26000976,,1.00,5.00,N         ,8.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,,31.44435438,-93.14361285
LA,NATCHITOCHES (LA),,,,United States Dept of the Interior ,R&R ROYALTY,327/211,380489,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,0.00000000,,0.12500000,2013.80004882,,37.00,5.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,0,,
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/211,380489,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,0.00000000,,0.12500000,2013.80004882,,34.00,5.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,0,31.37149356,-93.07573876
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/211,380489,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,0.00000000,,0.12500000,2013.80004882,,32.00,5.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,0,31.37154547,-93.10955327
LA,NATCHITOCHES (LA),ARKLA,,,United States Dept of the Interior ,R&R ROYALTY,327/211,380489,Lease,2012-05-31,2015-09-21,,120,2022-05-31,0,,0.00000000,,0.12500000,2013.80004882,,31.00,5.00,N         ,7.00,W         ,,0,0,R&R Royalty LTD. ,"7450 Boston Blvd.  , Springfield, VA 22153","500 N. Shoreline Suite 322  , Corpus Christi, TX 78401",,,,,,0,31.37163151,-93.12657497
